idx|Premise|Hypothesis|label
82458c|Only a relative handful of good job holders (which is to say only a few hundred thousand a year) experience serious reverses.|Millions of good job holders get reverses.|1
25059c|His face went white and his ears went red.|His face, as well as his ears, went red.|1
5987c|From the Rani Pokhari, carefully cross the wide avenue known as Kantipath, which is lined with numerous public buildings, including a hospital and former palaces of the Ranas.|The Kantipath is surrounded by miles and miles of empty desert.|1
16031c|Babur captured it along with the Koh-i-Nur diamond now in the British crown jewels.|The Koh-i-Nur diamond now belongs to the United States.|1
91457c|Nothing happened. |Something happened.|1
141635c|They were in the barn now and Slim saw the large cage suspended from a hook in the roof.|Slim couldn't see the cage anywhere.|1
144457c|Anyway, increasing returns are equally crucial to the case for Microsoft--as a reason why trying to break it up would be a bad thing.|Microsoft needs to decrease their returns. |1
103375c|But I don't come from the border country. |I come from Border Country!|1
8154c|Because parts of Long Bay beach are public, you'll meet many local people here, probably more than in any other resort area in Jamaica.|Long Bay beach is closed off to the public and usually very quiet.|1
80508c|Eventually a new offensive, the decisive Gempei War, was launched in 1180.|In 1180, nothing of importance happened that year.|1
142171c|I daren't.|I will do it without hesitation.|1
51480c|Another good source of lawsuits is the National Association of Attorneys General (known informally as the National Association of Aspiring Governors).|The worst source for lawsuits is the NAGA.|1
698c|Tommy wouldn't have told us to do this unless he was sure we'd be all right.|Tommy didn't care about whether they would be all right doing it.|1
116470c|And, most fundamentally, under the Government Performance and Results Act of 1993 (GPRA), every major federal agency must now ask itself some basic  What is our mission?|The GRPA deals with state agencies.|1
107090c|Edward treated King John as a vassal.|King John treated Edward like a vassal.|1
19440c|The ED seems like an appropriate venue for alcohol interventions because many ED patients have alcohol problems and the ED visit may represent a teachable moment.|The ED isn't an appropriate venue for alcohol interventions.|1
102034c|Though most of its people claim descent from the ancient Egyptians, modern religious practices and social protocols are totally divorced from those of their ancestors.|None of the people are descended from the ancient Egyptians.|1
109758c|well there are those that that that think that that that the Panama Canal has some considerable strategic importance particularly for the military interestingly enough my father was who was in World War Two and as uh as a civil engineer they they they offered him a commission as a captain if he would uh go in and and uh help with the defenses of the Panama Canal he had worked with United Fruit Company|The panama canal has no strategy.|1
137857c|The windswept, desolate coastline frequently recalls the stormy conditions that prevented the Americans from setting up their own artificial harbor to land their equipment.|The Americans found the coast so gentle that they decided to build a harbor there.|1
59267c|Students at University of California, Irvine claim they are succeeding in a supportive atmosphere.|Students at the university have stated that the high rate of failure is due to a lack of university support.|1
15858c|But Clinton has degraded the ability of the president of the United States to lead the nation and the world.|Clinton has lifted high the position of the president of the U.S.|1
137287c|Implementing a combination of centralized and decentralized information management enables leading organizations to effectively support their business operations.|We only make use of centralized information management.|1
22440c|The last major visitors were the Crusaders.|The Crusaders never stepped foot on that land.|1
141119c|Assuming potential competitors are able to achieve the necessary level of efficiency, it then asks how much volume might they be able to capture and in which markets?|The competitors are all very inefficient.|1
71141c|Following the case study, an inexpensive (25 staff day) check was made on productivity data and trends from other SSA regions, and similarities were noted.|The analysis of productivity data was very expensive. |1
119664c|Critics disagree, however, on Darger himself--was he a psychopath or an undiscovered genius?|Despite this, critics are in agreement with Darger's character.|1
28657c|After King Birendra became sovereign in 1972 tenth in the line of Shah rulers since King Prithvi the Great a referendum in which all Nepalis over 21 were eligible to vote confirmed the popular preference for the panchayat system over a return to multi-party democracy.|The sovereignty became known in that country in the 21th century.|1
111682c|She's not just good at what she does, but she's also helping people, Carol Bond said. |Carol Bond said she is useless and terrible at her job.|1
115436c|it's certainly not a good situation but i'm sure it's not one that the the the families chose i mean i'm sure they felt they had no choice at our stage in life we've seen|The family had a choice.|1
38699c|The rates vary greatly from 0.25 percent to 2.75 percent, depending on the bank you choose.|The rates are dictated by law, and thus, invariable.|1
125213c|Then there is Mrs. Cavendish, continued Poirot. |Mrs. Cavendish can be ruled out. |1
66136c|I think he means contemptible, but you get the idea.|He didn't mean contemptible.|1
107377c|Built from 1532 to 1637, the main structure is late Gothic with a somewhat incongruous but imposing Renaissance colonnade on its western faaade.|The structure took under 10 years to build.|1
3054c|Dutch and Hieronymus Bosch (c. 1450 1516), whom the Spanish call El Bosco, has three masterpieces in the Prado, including a large triptych called The Garden of Earthly Delights.|None of Bosch's masterpieces in the Prado are triptychs.|1
120134c|Keyes said the nation was in  the worst moral crisis it's ever faced.|The nation's moral is at an all time high according to Keyes.|1
58434c|To find the Grace Kelly of European painting, you have to go back to the 15 th century in central Italy, France, and especially the Netherlands.|You can find the Grace Kelly of African painting in the 15th century.|1
77433c|"You git yourself in here, 'fore I skin that hide"" "|Stay outside and I'll give you cake, sweetie.|1
96063c|Honestly, though, it didn't feel right at all.|They felt perfectly fine.|1
12534c|really i guess they paired two women together on this call for a reason which is something we can think about later but um i understand a little bit about the Texas Rangers i know George Bush threw out the first pitch the other night and it bounced off the ground and that um that i heard a joke on the radio yesterday that in regard that he didn't design the patriot missile system and uh the which was kind of cruel i mean think the the shame that must have been on President Bush to bounce the first pitch off the ground i mean golly|I don't know why they paired two women together.|1
90836c|For instance, an intensive trial skills training program has been held at the University of Maine School of Law twice in the past three years, using donated faculty drawn from the Law School and the private bar--this event has been made available free of charge to all staff attorneys at Pine Tree, Legal Services for the Elderly and the Maine Equal Justice Project.|Intensive trial skills training programs have been held at the University of Maine School of Law seven times in the past three years,|1
43797c|Crafts such as ceramics and pottery-making, wood-turning, and glass-blowing are also popular.|Ceramics and wood-turning are highly disliked crafts and basically never done.|1
72572c|Mary was forcedto abdicate in 1567, and the infant prince was crowned as James VI.|James VI was Mary's father. |1
58913c|Moreover, effective information technology management is critical to achieving useful, reliable, and continual recording and communication of information.|Moreover, effective information technology management is not important in keeping communications records. |1
66633c|The Paris basin is a treasury of national monuments.|There are no national monuments in or near Paris.|1
34373c|We are also very concerned about the outdated power plant provision.|The power plant provision will be useful and we are not at all concerned about it.|1
60101c|Time seemed to slow as he moved in, his mind moving faster than the battle unfolded.|Time seemed to speed up as the battle raged on. |1
81113c|uh fellow i mean he's playing a military part he's the husband of the girl on Designing Women|He was the man that married the guy on Designing Men.|1
58358c|I forgot you had a prejudice against it.|I already knew that you always supported it.|1
78359c|The second row of the table is devoted to First-Class Mail in HH-to-NHH (Household-to-Non-household) sector.|The seventh  row deals with HH-to-NHH sectors.|1
109814c|He was attacked for being uniquely unsystematic in his methods|He was very systematic.|1
18211c|And this means that capital is not playing its necessary disciplining role.|Capital has no role in disciplining.|1
81747c|When you arrived, young lady, I was just packing up my traps.|You didn't arrive, young lady, this is merely an illusion.|1
22708c|uh that we projected that it that it actually cost companies by having people uh uh be involved with drugs|Having people involved in drugs does not affect companies in any way.|1
59559c|By the time of the Crusades, many of the Aegean islands had been practically depopulated.|Aegean Islands were full of people when the Crusades arrived. |1
107475c|Here we abandon him in the heady presence of treasures laid up on the earth, material wealth in its most concentrated and enduring form.|We never abandoned him in any way.|1
50688c|It is open from 8am to mid-afternoon.|They are open from 8am to the midnight.|1
53016c|The Temple Bar Gallery (Temple Bar) exhibits the work of up to 40 resident artists.|The Temple Bar Gallery no longer displays works.|1
28404c|Perhaps way, way back in human history, when our forebears were still fleeing saber-toothed tigers, natural selection for athletic prowess came into play.|Natural selection has been proven to be false.|1
31860c|well i tend to agree and um uh in that we do live in the United States and i think one of our uh one of the things that our country is based on is freedom of choice|We live in America, you can't just do whatever you want. |1
136257c|Now we have become an atomized society of individuals who get their news--if they get it at all--from TV.|All of our news is on radio and in newspapers.|1
16579c|Scum... some of 'em wearin' blue coats, some gray, but they was all jus' murderin' outlaws.|They dressed as women to fool their victims. |1
19248c|Nearby is the Catedral de San Isidro, built in the early 1600s and long the provisional cathedral of Madrid.|The cathedral was never used by Madrid.|1
10705c|Adrin glared at the bald man.|Adrin ran up to the bald man and gave him a huge hug. |1
81149c|His election is inevitable.|His election can easily be prevented if we do a few things.|1
25337c| Senor, you have spoiled my day.|Senor, you made my day so much better! Thank you!|1
74283c|Their efforts go a long way in shoring up commitment from across the organization to strategies for achieving common goals.|They don't care much about their employees.|1
19270c|well and then in a lot of yeah in criminal cases uh for instance you can't bring up prior convictions unless they are somehow directly related to the case and it seems to me that a jury can make a much more rational decision if they know somebody had fifteen convictions for a similar crime|You can bring up prior convictions even though they are unrelated to the crime.|1
42319c|He gave the Israelis the bible of American signals intelligence, a manual that shows exactly what foreign (that is, Soviet) signals the United States has intercepted.|No one has a manual of intercepted signals. |1
79453c|Included in the analysis is what can best be described as the social impact and costs of toxic chemical releases and other waste management activities and the value of the information to society that will be available from the reports from the industries added by the rule.|The analysis only looks at the fiscal impact.|1
42813c|It's the new One World, and its pseudosophisticated anthem is You're the Top.|The old Third World provides wealth and happiness to everybody.|1
21416c|Dionne's, have been made by going the other way.)|They were made by going in the same way.|1
67924c|But something else is bothering Reese.|Reese doesn't have a care in the world|1
43819c|Commercial companies demand knowledge from virtual or engineering prototypes, 90 percent of required engineering drawings for the product supported by test results, demonstration that the product meets customer requirements, a series of disciplined design reviews, and stakeholder agreement that the design is stable and ready for product demonstration before a commitment is made to move forward and invest in product demonstration.|The knowledge provided by engineering prototypes is simply not demanded by commercial companies.|1
58637c|"By the knot I tie in your true hair and by your secret name, this I command.""  She blinked slowly and looked around as Bork burned the knotted hair."|She jumped to her feet and tried to prevent Bork from burning the hair.|1
123949c|The motivation of adventurers everywhere is to achieve something no one else has achieved and to derive the pleasure that arises from that--and, not incidentally, to get famous by writing books about it.|The ultimate goal for an adventurer should be to write books about their travels.|1
133187c|Please sit down and be quiet, the masseuse, who Simon already named her Dobrava, said tersely.|The masseuse chatted cheerfully with Simon while he sat down|1
117298c|The last thing Clinton needs is a genuine debate in the United States over whether we're serious about that threat.|Clinton plans to have a genuine debate about the U.S.'s stance on the threats.|1
82949c|from anybody else and i think that's the basic is they have no morals anymore so they don't care|They have the utmost high moral standards.|1
109561c|For a list of where the hotlines operate, along with their phone numbers and hours, go to www.aoa.gov/legal/hotline.html, or call the federal Eldercare Locator at 800-677-1116.|There is nowhere to go to find a list of where the hotlines operate.|1
132645c|Centrelink's own internal review showed that up to 30 percent of all work was rework because it was not done correctly the first time.|Centrelink's internal review showed that more than 40 percent of all work was not done correctly first time.|1
73387c|My problem is  Although I am Peter Maass, the writer, I am not Peter Maas, the writer.|No one else is named peter Maas.|1
12141c|They also promised to try to solve their border dispute over Kashmir.|They said they would not give up Kashmir until every last drop of red blood was spent.|1
12163c|why why is these hospitals making so much money|Hospitals make no money, it's almost volunteer work.|1
104767c|Also at that time, a new style, rembetiko, was created.|The rembetiko was created after this time span. |1
78528c|This question generated, by far, a record number of similarlies all focused on Pat Buchanan's politics.|The question generated a record number of differences focused on Mr. Buchanan's politics.|1
47925c|Henceforth, this column will refer to the show as This Week until either Donaldson or Roberts wins top billing.|The current name of the show is permanent.|1
143883c|yeah i know a lot of people have i mean fifteen hundred dollars two thousand dollars|No one has any money.|1
30061c|there's um i'm trying to think there's a French restaurant real close but we've never gone there because i'm not|we go to the French restaurant at least once a month|1
43147c|Several special rail cards include reduced rates for car rentals and even bicycle rentals.|Special rail cards don't provide any route towards renting cars and especially not bicycles.|1
96686c|Fox President and CEO Rich Cronin called this separate-but-equal programming an effort to superserve children, adding, We will not stereotype in any way.|Fox President and CEO Rich Cronin said they will stop at nothing to stereo-type.|1
88499c|Even today wind and water are still hard at work, gradually but continually changing the landscape.|Wind and water are dormant and it do not contribute to landscape.|1
83769c|By subjecting all state agencies to the rigorous discipline of preparing financial reports and having them audited, the Comptroller increased accountability for data accuracy beyond that required to receive an unqualified audit opinion.|By not subjecting state agencies to the discipline of preparing finance reports and having them audited, the comptroller increased data accuracy and accountability.|1
47175c|Its surrounding fragrant gardens also command a marvelous vertigo-inducing view of the craggy coastline and cerulean blue of the Gulf of Salerno.|The garden's view of the coastline is not very impressive.|1
99660c|Created by Congress in 1974, Legal Services Corp. is frequently a budgetary target.|The Legal Services Corp. is never a budgetary target. |1
66664c|Expected Significance of In making the preliminary assessment, consider the data in the context of the final  Will the engagement team depend on the data alone to|They did not feel it was significant enough to complete. |1
95108c|The whole journey took thirty-six hours.|It only took an hour.|1
32313c|After that time, SSA estimates that administrative costs will be $10 million less each year from 1999 through 2002.|After that point, SSA knows that administrative costs will increase $10 million each year until 2002.|1
76461c|In Bowling  America's Declining Social Capital, a now-legendary article written in 1995, Harvard's Robert Putnam pointed out that league bowling in America has been declining for decades, while individual bowling is on the rise.|Putnam didn't write anything.|1
24788c|Bill and Hillary Clinton are on the campaign trail, accusing Republicans of substituting partisan impeachment proceedings for legislation to address the nation's ills.|Neither Clintons are running for president. |1
140000c|you know so many so many of these jokers get the death penalty and then you know just end up in prison uh|Very few of them end up in jail with the death penalty hanging over them.|1
139601c|and uh that's got us in trouble|We were always well behaved.|1
109677c|Usually, IDA account holders must undergo economic literacy training as a condition of participation.|IDA account holders must never undergo economic literacy training.|1
38559c|It's interesting to note that of the 21 pundits who held forth on tobacco legislation this weekend, only Jack Germond professes to currently being a smoker.|Jack Germond is not a smoker, in fact he did not even speak on tobacco recently.|1
110758c|It was hard to see, since there was no electric lighting system now.|There was a lot of light in the area.|1
122026c|It's a h'expression, sir, explained Albert.|Albert was alone.|1
23595c|um that's what i want that's what i like to make is just real neat stuff like that but|that's not what I want at all, I'm really messy and don't like making neat things|1
48085c|The framework within which these issues will be considered is the existing United States postal system, about which the author knows a little.|We will compare it to the US postal system as it operated in 1950.|1
86920c|A story goes behind the scenes with New York Times editors, explaining how they create their front page each day.|The New York Times editors try to sell their newspaper to people on the street.|1
10413c|It was erected here in 1836, a gift from Mohammed Ali, viceroy of Egypt.|The monument gifted by Mohammed Ali was erected in 1834.|1
33919c|Antique pieces and collectibles fill every nook and cranny.|There is only modern collections in the house.|1
103288c|I cannot thank you enough for your assistance, said Ca'daan.|He wished they left him alone.|1
73271c|This unfortunate result goes unmentioned in Penn's summary, and the DLC's press release begins as though it never  Democratic rank and file voters are following President Clinton into the vital center of the national debate, according to a new survey.|The summary created by Penn goes into great detail about this result. |1
21837c|It decided to invalidate the smallest possible portion of the statute, excising only the viewpoint-based proviso rather than the entire exception of which it is a part.|It validated the ruling.|1
31498c|The qa'a led to the family rooms.|The qa'a didn't go near the family rooms.|1
92528c|You said just now we had succeeded.|You told us a few moments ago that we had failed.|1
6903c|In addition, the Postal Service has failed to capture a large market share in two areas of direct competition with the private sector which are relatively unaffected by the Private Express Statutes; Parcel Post and Express (overnight) Mail.|The Postal Service is a monopoly and faces no private competition. |1
135292c|yeah yeah they have a state income tax in Maryland but i noticed when i was in the in the in Texas they didn't have a state income tax but they sure nailed you on those darn county taxes and school taxes and property taxes|We have really high state income tax in Texas.|1
31444c|12 Federal Emergency Management  Status of Achieving Key Outcomes and Addressing Major Management Challenges (GAO-01-832, July 9, 2001).|The Federal Emergency Management has no status of achieving key outcomes.|1
47362c|Submitting this work helps educate editors and reviewers.|This work is not helpful to the editors or the reviewers.|1
144171c|Commercial and cultural links with Tibet, and through Tibet with China, were strengthened at this time.|Tibet and China's cultural links were then weakened, and eventually destroyed completely.|1
81142c|But your instinct tells you he did not commit it. |You know he is guilty based solely on your instincts.|1
52931c|(It's just bullshit, Magnet says.|Magnet says that it is absolute truth.|1
53180c|i don't i don't either|I do exactly what is done by the other person.|1
75778c|Remember that only one generation before my remembered holiday party, most people didn't have health insurance at all.|Everyone had life insurance before the party.|1
43138c|He moved his hand carefully, steadying it on one of the planet tracks.|He dare not touch a planet.|1
99783c|The real concern is that because Microsoft's victory in an earlier derby happens to have given it control over a particularly strategic part of the industry--because it supplies operating systems--it is in a position to squeeze out rival suppliers of other software.|Microsoft folded under the pressure of their competitors. |1
44997c|In the 16th century, Madeira surrendered its dominance of the sugarcane industry to another, much larger, Portuguese colony, Brazil.|The 1500s saw Brazil cede its stranglehold on sugarcane to Madeira.|1
113717c|it is and and i don't know if it's uh the family you know thing where they're not bonding anymore where mothers are working all the time and|I think families are more bonded because both parents work.|1
28612c|Built in a classical Indian architectural style, this huge structure is only two-thirds the size of the original destroyed by a typhoon in 962.|Built in a classical Irish style, this small structure is only half the size of the original.|1
94074c|we're uh know like we saw Sally and uh well Billy Crystals in it we saw that one and which was video that's that's probably the last movie i went to see yeah that's probably the last one|I don't remember what was the last movie that we've watched.|1
38537c|Drew was taut inside.|Drew was relaxed. |1
123102c|An alcove had been carved twenty steps from the main support and the barrel.|The alcove was smoothed over.|1
51968c|The traditional work schedule followed by civilian employees differs from those generally followed by members on active duty of the armed services.|Active duty soldiers keep traditional working hours, too.|1
129833c|In the 1980s, it was 1,281 m (4,203 ft) high, having added 79 m (259 ft) with the big eruption of 1944 and subsequent smaller ones.|The eruption of 1944 made it shrink by 100 meters.|1
37979c| Senor Kirby, Don Cazar he would speak with you in the Casa Grande, Le�n Rivas called through one of the patio side windows.|Don Cazar did not want to speak with Senor Kirby.|1
126735c|She said that the reductions reflect a decline in the number of persons in the state who are living in poverty, according to the U.S.|Someone who is living in poverty is often wealthy to the point that they own multiple properties.|1
137134c|"He did not buy it."""|He bought it on the spot.|1
28322c|Acrosethe road from the Garden of Remembrance are the Hugh Lane Municipal Gallery of Modern Art  and the Dublin Writers Museum .|The Hugh Lane Municipal Gallery of Modern Art and the Dublin Writers Museum are on the same side of the street as the Garden of Remembrance.|1
125617c|P.S.: Another distinction between Wolf and Magnet is that Bush didn't pay Magnet anything for his advice, while Gore valued Wolf's at $15,000 a month.|There is no distinction between Magnet and Wolf. |1
134045c|He looked at the American Ambassador.|He averted his gaze as the American Ambassador walked by.|1
142502c|Publications relevant to information technology acquisition include the |There are no publications relevant to information technology, or any aspect related to the subject.|1
22281c|These flagships are preserved in the Sailor's House, along with related nautical mementoes.|The flagships were destroyed in a fire, leaving the Sailor's House lacking in historical value.|1
83418c|Archaeologists today are working to uncover Hong Kong's past, which stretches back thousands of years.|Nobody is looking into Hong Kong's past.|1
58321c|Unless the program is small and homogeneous, the evaluator faces two possibilities.|The evaluator will definitely face three possibilities.|1
135413c|Heald said, We used to have almost all of our funding from four sources, general unrestricted funds.|Heald said that all of the funding used to come from a single source.|1
83575c|He always liked knives more than swords and he had about three on him, big ones with heavy blades.|He was a spoon man, always carrying spoons on him.|1
145950c|The administration will find a China envoy.|The administration will not find a China envoy. |1
141772c|Special events such as pet shows, dog trials, and historical theme days are held throughout the summer.|In the area, all the events and theme days are in the winter.|1
47728c|The plagues were gone.|Now the plague has returned once more.|1
49948c|Brownell said the first two programs have featured questions on almost every type of legal problem imaginable.|The programs will focus entirely on whether or not the city should expand the school district. |1
104041c|i know at least in the medical field it seems like they've come out with a lot further advances as far as female medications and things since women have gotten into the doctor field i don't think that men really took the time to work on that sort of thing|It seems like there has been no progress on things like female medications. |1
1466c|they just you know just kind of scoot it on another spot on the  on the sink and and put the next plate down and and in a while get around to it and i think most women walk in and and and with oh got to clean all this up got to get this out and this in and this you know taken care of instead of having someone say now this needs to be done this is the time this needs to be done but|Most people see the mess and clean it themselves, with no prompting|1
27020c|Vrenna flicked her saber, blood and rain droplets flew off of it in a mist.|Vrenna had a spotless saber.|1
91677c|yeah well i think we did it|We had nothing to do with it.|1
144657c|However, you're unlikely to see much of their actual manufacture, as the vast majority of the work is done in the home by local women (some estimate that upwards of 10,000 are involved in the industry).|Much of the actual work will be done by the manufacturer.|1
128495c|But, Poirot � I protested. |The narrator agrees with Poirot.|1
142945c|Most federal performance management systems fail to achieve these objectives.|These objectives are consistently exceeded by federal systems.|1
29185c|Craftsmen and architects were imported from Europe and England; the Georgian squares like Merrion Square in south Dublin were created at this time.|The Georgian squares were created without the help of Europe or England.|1
57010c|yeah i've i've got a two year old and we hunted Easter eggs yesterday and the weather was really nice|The weather was terrible, so we had to cancel our little Easter eggs hunt.|1
83678c|Madame Berthelot had the large vaulted kitchen built almost on a level with the river, so that an indoor well provided the closest thing to running water, and an unusually hygienic stone drain sent back the slops.|The kitchen was built far overlooking the riverbank - providing an astounding view. |1
97030c|oh yes i mean when i had uh i was watching it the first time i ever saw a microbiologist on there i thought well it just goes to prove it has nothing to do with your physical capabilities and uh there she was terrific she was really terrific|The microbiologist was not talented at all.|1
56393c|Far more progressive than the Archaics, the Anasazi utilized such formal agricultural techniques as irrigation to assist their harvest.|The Anasazi lacked the farming techniques of the Archaics and as such had very difficult harvests.|1
111164c|To make matters worse, she wore braces for years and just got them off.|She never wore braces in her life.|1
42310c|It is vast, arguably as much as all-star snoop Aldrich Ames did in his spying for the Soviet Union.|The current issue is much smaller than the Aldrich Ames issue.|1
75626c|His eyes centered questioningly on Hanson and the flicker of a smile crossed his face.|He looked anywhere but Hanson, refusing to meet his eyes.|1
59451c|Little Willie here takes the credit!|Willie didn't get any credit for discovering who the killer was.|1
133048c|"They think he will be an elder of the village some day,"" said Susan."|Susan told us that he was not eligible to be an elder of the village. |1
93971c|Reducing emissions of nitrogen oxides will also reduce nitrogen deposition in water, improving coastal ecosystem health along the East and Gulf coasts.|Nitrogen emissions have no effect on nitrogen in the water.|1
65949c|CII also has developed a training module intended to assist organizations in adopting this recommended approach to preproject planning.|Cll has never developed a training module for anything.|1
133304c|The cottages near the shoreline, styled like plantation homes with large covered porches, are luxurious within; some come with private hot tubs.|The cottages are miles from the shoreline.|1
3565c|Normative Question A type of evaluation question requiring comparison between what is happening (the condition) to norms and expectations or standards for what should be happening (the criterion).|Normative questions are never used on evaluations.|1
118346c|She added that an in-home, brief intervention linked with primary care found no association between stage of change and outcome.|She did not discover anything conclusive about in-home interventions.|1
90557c|In a nutshell, GAO currently stands at an important crossroads in its history and in its ability to provide the unique support the Congress and the American people expect from it.|The Congress doesn't care about anything or anyone. |1
11324c|To read them is to encounter a mind at war with itself and the world (and ready to go to war with his critics, as any number of exchanges over the past quarter-century will show).|If you read them, you will encounter a peaceful mind.|1
40309c|Richard Romley, the district attorney for Maricopa County ( which includes metropolitan Phoenix), was perhaps the most incisive of those who testified before a Senate Judiciary Committee hearing early this month.|Richard Romley is a private divorce attorney. |1
91941c|They were prepared for the 48 contiguous states at the countylevel for electric generating unit (EGU), non-EGU point, and stationary area sources.|They had not made sufficient preparation for the 48 contiguous states.|1
105107c|He swung but fell to the defensive.|He stayed on the offence after swinging.|1
138560c|"The curious thing is that THEY'RE TRYING TO GET INFORMATION ABOUT THE GIRL FROM US"""|They are not interested in any information about the girl.|1
45474c|Standard Medicare coverage pays only 80 percent of doctor and hospital bills and nothing for drugs.|Standard Medicare pays for all expenses that a doctor may propse.|1
108712c|Here is the heart of Old Kathmandu, the rice market and collection point for porters looking for jobs.|The rice market is located outside of teh heart of Old Kathmandu.|1
104578c|Know-nothing attacks and a desperate defense strategy have conspired to wreck what a decade ago stood as a well-functioning, valuable, and inexpensive agency of government.|The government agency's attacks are wise and well-informed.|1
113885c|Turkish wines (Rarap) have a history going back as far as 7000 b.c. , and some believe that European vine-stocks may well have originated here.|All of Europe's vine-stocks originate in medieval France.|1
12023c|Oliveri shrugged.|Oliveri nodded. |1
99592c|It was extremely unlikely that Albert would have any knowledge of it indeed, it would have been fatal for Tuppence's plans, since the badge in question was the device of a local training corps originated by the archdeacon in the early days of the war.|Albert knew everything about it.|1
51134c|The sculpture shows a dynamic Shiva killing demons and playing dice in the Himalayas, a group of boys playing with the sacred bull, and mother goddesses with children.|The sculpture does not include a depiction of mother goddesses.|1
47993c|Even with feedback, only 12% accepted follow-up.|Only 12 percent denied follow-up, even with feedback.|1
139037c|well it does|Well of course it does not.|1
82735c|lucky you um-hum|You're very unlucky.|1
24382c|In late August, Kennedy announced for the U.S.|Kennedy announced that he was not running for President. |1
139355c|All five of the agencies we reviewed have experienced challenges in managing their human capital.|None of the agencies have had human capital problems.|1
144271c|Twenty minutes southwest of the city by car is the small town of Penicuik.|Twenty minutes northeast of the city is the small town.|1
93561c|that sounds like the exact same words my friend tells me|That doesn't sound like anything I've heard before. |1
30714c|GAO began its efforts to conduct this review on May 7 by following our standard practice of calling a designated contact to set up an initial meeting with NEPDG staff.|GAO decided not to carry out this review until the following August.|1
61918c|Benedykt Ossolinsky, age 39, began to grow childish.|Benedykt Ossolinsky was a five month old golden retriever. |1
26613c|uh-huh yeah yeah i enjoy it once in a while but i enjoy relaxing while i eat you can't really do that in these fast food places|I'm always on the go and never need to relax, so fast food places are perfect for me.|1
74473c|uh what kind of um besides your besides your salary what's what's the most the thing that you would consider to be most important as a benefit|There are no other important benefits besides salary.|1
1150c|On the west flank of the handsome Piazza Maggiore, the massive medieval Palazzo Comunale with its Renaissance porch is a striking expression of Bologna's civic power.|The Palazzo Comunale is small and dates to the Renaissance.|1
126152c|Visibility impairment in national parks, wilderness areas and urban areas also continues to be a problem.|National parks are renowned for near-perfect visibility.|1
69763c|mentally it's just the best thing for you i mean when you get on in your years it's the only thing you really have|Mentally, it's the worst thing for an older person. |1
89383c|This is worth bearing in mind during the president's upcoming trip to China.|There are no reasons as to why the president will be going to China in the near future.|1
36310c|They were lashing the hauling ropes around a twelve-foot block of stone; the rollers were already in place, with the crudely plaited ropes dangling loosely.|The six foot stone was being smashed into even smaller pieces with hammers.|1
115486c|But he didn't like the Portuguese and Spanish Catholic missionaries, who he felt were undermining traditional Japanese values.|Catholic missionaries were embraced with open arms by him, he felt they were a positive influence.|1
124500c|Kazimierz's death in 1370 left the crown to his nephew, Louis of Anjou, the King of Hungary.|Kazimierz outlived his nephew, Louis of Anjou, King of Hungary.|1
386c|A fort stood here until 1812, when British and Spanish troops blew it up while dislodging the French during Spain's War of Independence, leaving only ruins.|There used to be a fort until 1800 but the troops tore it down.|1
137486c|FULL-ABSORPTION COSTING - A method of costing that assigns (absorbs) all labor, material, and service/manufacturing facilities and support costs to products or other cost objects.|Full cost absorption does not assign any services or cost to products|1
14947c|At the top of the escalator, the phat lady made a sharp left into a silky hedge of Liz Claiborne blouses to confer with a salesclerk.|The phat lady is talking to the president.|1
135022c|uh-huh yeah i'd like to be able to wear those here today it's eighty eight degrees so  needless to say my sweaters have been hung in the closet for quite a while now|It was cold today so I wore a sweater.|1
130830c|Federal employee unions, Democratic members, and the White House strongly opposed a provision that would limit certain kinds of overtime pay for customs officers.|Government bodies and politicians fully support a provision that would limit overtime pay. |1
79433c|Programs were to evaluate whether all programs were working cohesively to assure that urgent clients needs were being addressed|The program does not do any sort of evaluations. |1
24866c|oh i just read for escape  well i mean it's|I don't read to escape at all.|1
52040c|Congress recognized that in some cases not all of the performance data will be available in time for the March 31 reporting date.|All the data will be available on time.|1
36820c|Deceased had already made a will in his favour before her marriage, but �and Mr. Philips wagged an expressive forefinger �the prisoner was not aware of that. |She never wrote a will or had a husband.|1
65610c|it made national um|It was only local.|1
58263c|If the creative geniuses are long dead, master craftsmen continue the tradition of superb reproductions at negotiable prices.|Today's finest artists far surpass the historic ones in the quality of their work.|1
21192c|** We now agree that we should not have reported that Philip Morris and Reynolds [which had also sued] add significant amounts of nicotine from outside sources.|Philip Morris and Reynolds were the only party to sue. |1
50654c|but yeah that's what always amazes me actually is that um is that you know my my wife and i always sort of bring this up about she her her being Syrian you know and my being Jewish and all we look alike we act alike we sound alike well not totally alike but you know|My wife and I never bring up our origins and heritage.|1
37758c|Every single person who comes up here says that. |There were a few visitors who came by without saying anything.|1
126330c|It is well settled that a history of practice under a statute can aid in its interpretation, particularly when Congress has amended the statute without disapproving of the administrative practice.|You cannot use a history of practice to interpret a statute.  |1
126333c|but you have one at work okay and now because um  see i'm doing my uh Master's in Computer Science and Computer Engineering|You don't have one at work anymore and I'll be completing my PhD in Biology soon.|1
126067c|Good places to buy include the Azulejo Museum in Lisbon (see page 31) and the shops along route EN-125 along the Algarve coast, which sell more ceramics and pottery than anywhere else in Portugal.|The Azulejo Museum in Lisbon does not have a shop.|1
31525c|There were counter-magical methods against nearly all magic, and the book he had read had been only an elementary one.|He had read an avdanced book on magic.|1
